0.379,-0.504,-0.051,-0.157,-1.226,-0.496,-0.375,-1.966,-0.477,0.322,-1.959,-0.008,-0.018,-1.06,-0.027,0.318,-1.956,-0.418,-0.125,-0.623,-0.069,-0.328,-0.594,-0.003
0.358,-0.511,-0.021,-0.141,-1.316,-0.48,-0.224,-1.993,-0.479,0.375,-1.993,-0.004,0.021,-1.229,-0.014,0.374,-1.945,-0.496,-0.102,-0.6,-0.02,-0.281,-0.519,-0.009
0.346,-0.522,-0.003,-0.06,-1.331,-0.455,-0.005,-1.977,-0.496,0.296,-1.992,-0.026,0.032,-1.456,-0.015,0.308,-1.955,-0.452,-0.022,-0.521,-0.034,-0.139,-0.511,-0.059
0.342,-0.587,-0.012,-0.003,-1.5,-0.488,0.076,-1.921,-0.448,0.213,-1.848,-0.007,0.107,-1.681,-0.017,0.342,-1.876,-0.44,-0.032,-0.596,-0.095,-0.027,-0.511,-0.089
0.343,-0.616,-0.022,-0.033,-1.504,-0.47,0.261,-2.0,-0.467,0.09,-1.913,-0.0,0.139,-1.867,-0.013,0.322,-1.898,-0.49,-0.042,-0.594,-0.006,0.08,-0.532,-0.077
0.313,-0.553,-0.041,0.019,-1.586,-0.47,0.372,-1.956,-0.458,-0.103,-1.969,-0.135,0.164,-1.954,-0.029,0.319,-1.988,-0.497,-0.044,-0.531,-0.014,0.156,-0.555,-0.061
0.329,-0.52,-0.022,0.039,-1.504,-0.461,0.364,-1.926,-0.484,-0.376,-1.939,-0.301,0.207,-1.989,-0.083,0.322,-1.956,-0.474,0.039,-0.542,-0.016,0.246,-0.547,-0.061
0.31,-0.542,-0.023,0.064,-1.551,-0.481,0.375,-1.979,-0.488,-0.234,-1.882,-0.151,0.164,-1.968,-0.043,0.333,-1.904,-0.454,0.01,-0.529,-0.043,0.227,-0.556,-0.008
0.348,-0.709,-0.116,-0.025,-1.603,-0.489,0.355,-1.925,-0.455,-0.094,-1.878,-0.037,0.221,-1.95,-0.014,0.335,-1.995,-0.483,-0.032,-0.519,-0.008,0.276,-0.529,-0.069
0.377,-0.51,-0.088,0.043,-1.768,-0.478,0.351,-1.899,-0.469,0.059,-1.915,-0.044,0.233,-1.999,-0.014,0.368,-1.966,-0.471,-0.043,-0.509,-0.034,0.307,-0.506,-0.039
0.186,-0.537,-0.148,-0.007,-1.904,-0.493,0.378,-1.801,-0.464,0.225,-1.977,-0.005,0.261,-1.956,-0.033,0.323,-1.944,-0.458,-0.037,-0.516,-0.036,0.361,-0.518,-0.048
-0.024,-0.5,-0.17,0.044,-1.965,-0.465,0.369,-1.605,-0.44,0.373,-1.992,-0.213,0.28,-1.951,-0.013,0.265,-1.995,-0.408,0.001,-0.511,-0.014,0.379,-0.606,-0.006
-0.2,-0.673,-0.243,0.127,-1.911,-0.46,0.354,-1.529,-0.497,0.359,-1.988,-0.373,0.262,-1.992,-0.058,0.288,-1.927,-0.47,0.014,-0.5,-0.027,0.326,-0.592,-0.047
-0.296,-0.918,-0.268,0.14,-1.793,-0.486,0.335,-1.381,-0.499,0.321,-1.957,-0.491,0.273,-1.992,-0.063,0.313,-1.918,-0.454,0.091,-0.605,-0.028,0.347,-0.613,-0.076
-0.341,-1.036,-0.26,0.13,-1.54,-0.459,0.351,-1.292,-0.455,0.378,-2.0,-0.491,0.264,-1.977,-0.013,0.348,-1.822,-0.407,0.121,-0.646,-0.017,0.346,-0.665,-0.013
-0.321,-1.161,-0.295,0.202,-1.39,-0.407,0.318,-1.209,-0.473,0.359,-1.869,-0.484,0.28,-1.984,-0.014,0.363,-1.99,-0.439,0.151,-0.899,-0.032,0.33,-0.666,-0.018
-0.368,-1.317,-0.31,0.251,-1.295,-0.485,0.365,-1.133,-0.465,0.368,-1.881,-0.429,0.243,-1.983,-0.088,0.349,-1.888,-0.49,0.101,-0.885,-0.033,0.32,-0.686,-0.035
-0.35,-1.496,-0.129,0.31,-1.14,-0.467,0.351,-1.051,-0.421,0.325,-1.909,-0.444,0.28,-1.987,-0.012,0.284,-1.901,-0.475,0.164,-0.814,-0.065,0.36,-0.778,-0.1
-0.37,-1.701,-0.208,0.344,-0.996,-0.464,0.342,-1.06,-0.415,0.339,-1.933,-0.468,0.365,-1.978,-0.009,0.278,-1.93,-0.463,0.272,-0.752,-0.031,0.316,-0.751,-0.146
-0.378,-1.774,-0.272,0.354,-0.949,-0.461,0.313,-0.996,-0.416,0.342,-1.895,-0.461,0.363,-1.919,-0.012,0.232,-1.896,-0.46,0.282,-0.821,-0.013,0.375,-0.538,-0.152
-0.36,-1.907,-0.3,0.376,-0.874,-0.43,0.222,-1.044,-0.483,0.376,-1.925,-0.494,0.333,-1.982,-0.014,0.23,-1.958,-0.454,0.272,-0.879,-0.04,0.373,-0.537,-0.18
-0.356,-1.952,-0.377,0.377,-0.794,-0.476,0.063,-1.012,-0.484,0.358,-1.864,-0.47,0.315,-1.984,-0.039,0.319,-1.942,-0.426,0.347,-1.023,-0.119,0.365,-0.57,-0.128
-0.277,-1.948,-0.478,0.297,-0.753,-0.443,-0.15,-0.951,-0.461,0.317,-1.825,-0.474,0.373,-1.968,-0.009,0.365,-1.894,-0.426,0.372,-1.02,-0.044,0.362,-0.592,-0.115
-0.35,-1.988,-0.417,0.308,-0.653,-0.428,0.064,-1.031,-0.488,0.359,-1.732,-0.478,0.364,-1.985,-0.055,0.295,-1.977,-0.445,0.373,-1.15,-0.001,0.27,-0.627,-0.175
-0.368,-1.996,-0.488,0.37,-0.6,-0.482,0.016,-0.917,-0.46,0.335,-1.767,-0.49,0.36,-1.954,-0.053,0.275,-1.953,-0.475,0.265,-1.252,-0.032,0.176,-0.533,-0.104
-0.377,-1.988,-0.445,0.309,-0.512,-0.467,-0.04,-0.816,-0.402,0.353,-1.77,-0.486,0.288,-1.999,-0.008,0.341,-1.906,-0.445,0.212,-1.258,-0.002,0.048,-0.512,-0.092
-0.379,-1.942,-0.458,0.349,-0.541,-0.476,-0.203,-0.747,-0.47,0.333,-1.641,-0.447,0.361,-1.925,-0.012,0.338,-1.919,-0.464,0.185,-1.363,-0.001,-0.14,-0.584,-0.091
-0.357,-1.971,-0.474,0.35,-0.612,-0.457,-0.291,-0.878,-0.49,0.29,-1.557,-0.493,0.359,-1.941,-0.001,0.283,-1.957,-0.498,0.228,-1.508,-0.027,-0.22,-0.632,-0.072
-0.345,-1.957,-0.404,0.338,-0.617,-0.47,-0.358,-1.007,-0.447,0.349,-1.529,-0.439,0.281,-1.918,-0.004,0.365,-1.941,-0.495,0.275,-1.491,-0.024,-0.338,-0.674,-0.081
-0.363,-1.953,-0.458,0.255,-0.618,-0.472,-0.323,-1.212,-0.468,0.358,-1.402,-0.448,0.222,-1.757,-0.007,0.312,-1.993,-0.479,0.241,-1.516,-0.026,-0.318,-0.58,-0.105
-0.379,-1.989,-0.304,0.211,-0.635,-0.41,-0.357,-1.285,-0.459,0.378,-1.31,-0.475,0.2,-1.689,-0.008,0.322,-1.993,-0.472,0.22,-1.572,-0.02,-0.189,-0.534,-0.066
-0.333,-1.99,-0.405,0.169,-0.573,-0.477,-0.267,-1.467,-0.499,0.351,-1.19,-0.493,0.234,-1.54,-0.004,0.348,-1.995,-0.412,0.123,-1.634,-0.003,-0.226,-0.525,-0.07
-0.377,-1.95,-0.413,0.175,-0.535,-0.376,-0.373,-1.718,-0.47,0.338,-1.185,-0.498,0.3,-1.485,-0.005,0.3,-1.952,-0.423,0.073,-1.746,-0.002,-0.264,-0.523,-0.081
-0.313,-1.982,-0.449,0.114,-0.56,-0.327,-0.35,-1.913,-0.46,0.321,-1.199,-0.414,0.27,-1.4,-0.008,0.324,-1.86,-0.491,-0.01,-1.859,-0.019,-0.334,-0.527,-0.029
-0.31,-1.953,-0.472,0.008,-0.741,-0.379,-0.309,-1.957,-0.477,0.373,-1.158,-0.407,0.295,-1.325,-0.02,0.35,-1.924,-0.288,-0.031,-1.943,-0.044,-0.369,-0.528,-0.017
-0.373,-1.986,-0.39,0.007,-0.861,-0.418,-0.331,-1.97,-0.494,0.337,-1.205,-0.444,0.299,-1.192,-0.047,0.312,-1.999,-0.07,-0.074,-1.894,-0.082,-0.336,-0.537,-0.055
-0.327,-1.976,-0.49,-0.111,-0.999,-0.482,-0.327,-1.927,-0.478,0.363,-1.294,-0.496,0.247,-1.055,-0.043,0.328,-1.966,-0.045,-0.199,-1.933,-0.006,-0.295,-0.543,-0.022
-0.33,-1.977,-0.491,-0.209,-1.093,-0.461,-0.362,-1.919,-0.491,0.36,-1.338,-0.473,0.243,-0.863,-0.043,0.312,-1.938,-0.014,-0.165,-1.933,-0.054,-0.304,-0.567,-0.075
-0.361,-1.948,-0.447,-0.04,-1.184,-0.496,-0.36,-1.985,-0.466,0.369,-1.28,-0.481,0.249,-0.75,-0.007,0.354,-1.982,-0.086,-0.182,-1.875,-0.042,-0.3,-0.505,-0.053
-0.373,-1.996,-0.476,0.074,-1.288,-0.446,-0.286,-1.947,-0.492,0.372,-1.271,-0.427,0.226,-0.566,-0.006,0.369,-1.974,-0.16,-0.113,-1.938,-0.087,-0.292,-0.544,-0.051
-0.35,-1.955,-0.451,0.057,-1.243,-0.477,-0.341,-1.949,-0.45,0.377,-1.366,-0.496,0.149,-0.711,-0.03,0.153,-1.893,-0.278,-0.078,-1.928,-0.092,-0.281,-0.507,-0.067
-0.375,-1.915,-0.478,0.176,-1.277,-0.49,-0.317,-1.984,-0.5,0.373,-1.226,-0.487,0.171,-0.798,-0.08,0.094,-1.976,-0.343,-0.139,-1.95,-0.06,-0.261,-0.526,-0.115
-0.379,-1.902,-0.427,0.209,-1.137,-0.474,-0.358,-1.966,-0.48,0.378,-1.26,-0.463,0.155,-0.824,-0.037,-0.068,-1.952,-0.449,-0.075,-1.938,-0.061,-0.189,-0.503,-0.089
-0.368,-1.978,-0.495,0.36,-1.084,-0.437,-0.376,-1.998,-0.362,0.369,-1.161,-0.479,0.191,-1.017,-0.012,-0.225,-1.987,-0.418,-0.044,-1.919,-0.102,-0.216,-0.559,-0.12
-0.282,-1.948,-0.404,0.318,-0.934,-0.41,-0.375,-1.985,-0.315,0.371,-1.018,-0.488,0.312,-1.187,-0.079,-0.308,-1.973,-0.426,-0.092,-1.879,-0.06,-0.24,-0.549,-0.18
-0.296,-1.926,-0.437,0.369,-0.92,-0.45,-0.351,-1.969,-0.25,0.355,-1.062,-0.475,0.325,-1.25,-0.004,-0.345,-1.974,-0.428,-0.102,-1.961,-0.052,-0.235,-0.544,-0.125
-0.346,-1.993,-0.461,0.315,-0.859,-0.489,-0.323,-1.938,-0.089,0.348,-0.929,-0.453,0.353,-1.235,-0.001,-0.284,-1.947,-0.46,0.011,-1.966,-0.047,-0.271,-0.564,-0.071
-0.318,-1.929,-0.43,0.246,-0.746,-0.459,-0.264,-1.926,-0.033,0.323,-0.974,-0.449,0.359,-1.328,-0.009,-0.355,-1.992,-0.387,-0.067,-1.978,-0.029,-0.092,-0.542,-0.369
-0.329,-1.922,-0.496,0.374,-0.606,-0.426,-0.36,-1.996,-0.015,0.305,-0.922,-0.465,0.293,-1.493,-0.013,-0.352,-1.958,-0.496,-0.117,-1.984,-0.048,0.128,-0.504,-0.494
-0.364,-1.998,-0.452,0.364,-0.524,-0.426,-0.355,-1.935,-0.019,0.358,-0.855,-0.488,0.154,-1.524,-0.012,-0.37,-1.88,-0.481,-0.163,-1.948,-0.01,0.152,-0.52,-0.493
-0.348,-1.948,-0.423,0.369,-0.528,-0.468,-0.304,-1.907,-0.175,0.345,-0.752,-0.443,0.108,-1.607,-0.022,-0.336,-1.827,-0.482,-0.196,-1.818,-0.009,0.173,-0.661,-0.452
-0.362,-1.957,-0.484,0.331,-0.538,-0.487,-0.356,-1.91,-0.074,0.322,-0.793,-0.483,0.042,-1.815,-0.063,-0.38,-1.732,-0.454,-0.152,-1.924,-0.03,0.051,-0.51,-0.485
-0.323,-1.987,-0.425,0.295,-0.528,-0.465,-0.315,-1.917,-0.048,0.321,-0.872,-0.494,-0.044,-1.889,-0.01,-0.282,-1.618,-0.483,-0.142,-1.99,-0.003,0.08,-0.507,-0.472
-0.372,-1.915,-0.436,0.362,-0.528,-0.482,-0.279,-1.994,-0.0,0.344,-0.884,-0.493,-0.2,-1.909,-0.001,-0.193,-1.555,-0.356,-0.156,-1.992,-0.018,0.024,-0.509,-0.444
-0.333,-1.866,-0.393,0.331,-0.589,-0.431,-0.285,-1.949,-0.137,0.378,-0.986,-0.434,-0.259,-1.975,-0.009,-0.099,-1.518,-0.197,-0.155,-1.968,-0.028,-0.042,-0.543,-0.491
-0.349,-1.957,-0.472,0.376,-0.525,-0.387,-0.365,-1.999,-0.314,0.364,-1.066,-0.499,-0.284,-1.955,-0.005,0.004,-1.545,-0.013,-0.162,-1.98,-0.004,-0.065,-0.518,-0.49
-0.361,-1.928,-0.492,0.331,-0.597,-0.376,-0.327,-1.997,-0.35,0.317,-1.096,-0.471,-0.317,-1.982,-0.132,0.059,-1.526,-0.016,-0.126,-1.928,-0.073,-0.126,-0.532,-0.497
-0.358,-1.909,-0.403,0.376,-0.504,-0.481,-0.374,-1.941,-0.404,0.337,-1.075,-0.497,-0.352,-1.99,-0.194,0.052,-1.406,-0.008,-0.053,-1.976,-0.033,-0.192,-0.583,-0.488
-0.368,-1.997,-0.439,0.372,-0.504,-0.444,-0.325,-1.977,-0.437,0.361,-1.059,-0.477,-0.34,-1.927,-0.234,0.122,-1.285,-0.038,-0.123,-1.952,-0.062,-0.221,-0.513,-0.494
-0.356,-1.991,-0.434,0.314,-0.565,-0.408,-0.355,-1.96,-0.498,0.259,-1.084,-0.457,-0.334,-1.963,-0.357,0.225,-1.244,-0.069,-0.227,-1.939,-0.003,-0.249,-0.512,-0.498
